game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2014-06-21_seaRM-at-pdxST	pdxST-6	Bjorklund	4	0.92	2	2	13	12	14	0	0	pdxST	6
2014-06-21_seaRM-at-pdxST	pdxST-5	Woodside	3	1	3	0	2	2	5	0	0	pdxST	5
2014-06-21_seaRM-at-pdxST	pdxST-88	Suppnick	3	0.81	1	2	21	17	16	1	0	pdxST	88
2014-06-21_seaRM-at-pdxST	pdxST-10	Strout	3	0.96	0	3	27	26	24	0	0	pdxST	10
2014-06-21_seaRM-at-pdxST	pdxST-21	McGinn	2	0.96	2	0	27	26	24	1	0	pdxST	21
2014-06-21_seaRM-at-pdxST	pdxST-11	Kenton	2	0.89	1	1	27	24	22	0	2	pdxST	11
2014-06-21_seaRM-at-pdxST	pdxST-16	Burton	2	0.75	1	1	8	6	9	0	0	pdxST	16
2014-06-21_seaRM-at-pdxST	pdxST-1	Cable	1	1	1	0	3	3	3	0	0	pdxST	1
2014-06-21_seaRM-at-pdxST	pdxST-14	Adamson	1	0	1	0	1	0	2	0	0	pdxST	14
2014-06-21_seaRM-at-pdxST	pdxST-7	Friedman	1	0.87	1	0	23	20	20	0	1	pdxST	7
2014-06-21_seaRM-at-pdxST	pdxST-15	Thornton	1	1	0	1	4	4	3	0	0	pdxST	15
2014-06-21_seaRM-at-pdxST	pdxST-22	Cole	1	1	0	1	8	8	7	0	0	pdxST	22
2014-06-21_seaRM-at-pdxST	pdxST-24	Norden	1	0.88	0	1	40	35	31	0	0	pdxST	24
2014-06-21_seaRM-at-pdxST	pdxST-42	Lohre	1	0.92	0	1	12	11	12	0	0	pdxST	42
2014-06-21_seaRM-at-pdxST	pdxST-2	Allison-Hall	0	0.89	0	0	9	8	9	1	0	pdxST	2
2014-06-21_seaRM-at-pdxST	pdxST-20	Beach-Rehner	0	1	0	0	2	2	2	1	0	pdxST	20
2014-06-21_seaRM-at-pdxST	pdxST-	?name?	0	NA	0	0	0	0	0	0	0	pdxST	pdxST
2014-06-21_seaRM-at-pdxST	pdxST-17	Hayes	0	1	0	0	9	9	8	0	0	pdxST	17
2014-06-21_seaRM-at-pdxST	pdxST-4	Blackman	0	1	0	0	5	5	5	0	0	pdxST	4
2014-06-21_seaRM-at-pdxST	pdxST-73	King	0	0.62	0	0	8	5	7	0	0	pdxST	73
2014-06-21_seaRM-at-pdxST	pdxST-9	Hancock	0	1	0	0	6	6	6	0	0	pdxST	9
2014-06-21_seaRM-at-pdxST	seaRM-99	el-salaam	7	0.83	5	2	18	15	23	0	0	seaRM	99
2014-06-21_seaRM-at-pdxST	seaRM-77	trotter	3	0.88	1	2	17	15	18	0	0	seaRM	77
2014-06-21_seaRM-at-pdxST	seaRM-24	duffel	2	0.67	2	0	3	2	4	0	0	seaRM	24
2014-06-21_seaRM-at-pdxST	seaRM-1	mckibben	2	0.94	1	1	36	34	32	1	0	seaRM	1
2014-06-21_seaRM-at-pdxST	seaRM-12	gallagher	2	0.75	1	1	4	3	4	1	0	seaRM	12
2014-06-21_seaRM-at-pdxST	seaRM-21	phan	2	0.89	1	1	19	17	19	0	0	seaRM	21
2014-06-21_seaRM-at-pdxST	seaRM-29	feeley	2	0.74	0	2	23	17	9	0	2	seaRM	29
2014-06-21_seaRM-at-pdxST	seaRM-18	uhrig-fox	1	1	1	0	2	2	3	1	0	seaRM	18
2014-06-21_seaRM-at-pdxST	seaRM-23	sliva	1	0.78	0	1	9	7	9	2	0	seaRM	23
2014-06-21_seaRM-at-pdxST	seaRM-2	bubernak	1	1	0	1	3	3	3	0	0	seaRM	2
2014-06-21_seaRM-at-pdxST	seaRM-5	chu	1	1	0	1	8	8	8	0	0	seaRM	5
2014-06-21_seaRM-at-pdxST	seaRM-4	schneider	0	1	0	0	3	3	3	2	0	seaRM	4
2014-06-21_seaRM-at-pdxST	seaRM-00	rupp	0	0.89	0	0	38	34	28	1	0	seaRM	00
2014-06-21_seaRM-at-pdxST	seaRM-15	beehner	0	1	0	0	3	3	3	1	0	seaRM	15
2014-06-21_seaRM-at-pdxST	seaRM-	?name?	0	NA	0	0	0	0	0	0	0	seaRM	seaRM
2014-06-21_seaRM-at-pdxST	seaRM-10	kalmakis	0	0.67	0	0	3	2	3	0	0	seaRM	10
2014-06-21_seaRM-at-pdxST	seaRM-14	pickel	0	1	0	0	16	16	14	0	0	seaRM	14
2014-06-21_seaRM-at-pdxST	seaRM-6	trytiak	0	0.86	0	0	14	12	11	0	0	seaRM	6
2014-06-21_seaRM-at-pdxST	seaRM-88	?name?	0	1	0	0	1	1	0	0	0	seaRM	88
