period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
3	30	pdxST	32	58	4	pdxST	vanNH	8	eop	18	FALSE	FALSE	NA	d_line	eop	eop
4	31	vanNH	12	59	1	pdxST	vanNH	24	HB	12	FALSE	FALSE	NA	o_line	D	def +
4	31	vanNH	15	60	2	vanNH	pdxST	24	D	3	FALSE	FALSE	NA	d_line	D	def +
4	31	vanNH	36	61	3	pdxST	pdxST	6	G	21	FALSE	TRUE	pdxST	o_line	G	G
4	32	pdxST	9	62	1	vanNH	pdxST	7	FB	9	FALSE	FALSE	NA	o_line	D	def +
4	32	pdxST	16	63	2	pdxST	pdxST	21	G	7	TRUE	TRUE	pdxST	d_line	G	G
4	33	pdxST	10	64	1	vanNH	vanNH	5	G	10	FALSE	TRUE	vanNH	o_line	G	G
4	34	vanNH	19	65	1	pdxST	pdxST	73	off F	19	FALSE	FALSE	NA	o_line	off F	off -
4	34	vanNH	29	66	2	vanNH	vanNH	98	G	10	FALSE	TRUE	vanNH	d_line	G	G
4	35	vanNH	9	67	1	pdxST	pdxST	42	G	9	FALSE	TRUE	pdxST	o_line	G	G
4	36	pdxST	7	68	1	vanNH	vanNH	5	TA	7	FALSE	FALSE	NA	o_line	TA	off -
4	36	pdxST	12	69	2	pdxST	pdxST	17	G	5	TRUE	TRUE	pdxST	d_line	G	G
4	37	pdxST	7	70	1	vanNH	vanNH	8	LG	7	TRUE	TRUE	vanNH	o_line	G	G
4	38	vanNH	10	71	1	pdxST	pdxST	16	G	10	TRUE	TRUE	pdxST	o_line	G	G
4	39	pdxST	8	72	1	vanNH	vanNH	22	G	8	FALSE	TRUE	vanNH	o_line	G	G
4	40	vanNH	14	73	1	pdxST	vanNH	14	D	14	FALSE	FALSE	NA	o_line	D	def +
4	40	vanNH	22	74	2	vanNH	vanNH	98	G	8	FALSE	TRUE	vanNH	d_line	G	G
4	41	vanNH	4	75	1	pdxST	pdxST	73	eop	4	FALSE	FALSE	NA	o_line	eop	eop
