period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
3	26	vanNH	8	58	1	seaRM	seaRM	6	LG	8	TRUE	TRUE	seaRM	o_line	G	G
3	27	seaRM	8	59	1	vanNH	seaRM	2	D	8	FALSE	FALSE	NA	o_line	D	def +
3	27	seaRM	10	60	2	seaRM	seaRM	35	TA	2	FALSE	FALSE	NA	d_line	TA	off -
3	27	seaRM	14	61	3	vanNH	seaRM	9	D	4	FALSE	FALSE	NA	o_line	D	def +
3	27	seaRM	20	62	4	seaRM	seaRM	24	G	6	FALSE	TRUE	seaRM	d_line	G	G
3	28	seaRM	5	63	1	vanNH	vanNH	91	TA	5	FALSE	FALSE	NA	o_line	TA	off -
3	28	seaRM	17	64	2	seaRM	seaRM	48	eop	12	TRUE	FALSE	NA	d_line	eop	eop
4	29	seaRM	18	65	1	vanNH	vanNH	22	TA	18	FALSE	FALSE	NA	o_line	TA	off -
4	29	seaRM	22	66	2	seaRM	seaRM	9	G	4	TRUE	TRUE	seaRM	d_line	G	G
4	30	seaRM	4	67	1	vanNH	vanNH	8	LG	4	TRUE	TRUE	vanNH	o_line	G	G
4	31	vanNH	4	68	1	seaRM	seaRM	99	TA	4	FALSE	FALSE	NA	o_line	TA	off -
4	31	vanNH	8	69	2	vanNH	seaRM	29	D	4	FALSE	FALSE	NA	d_line	D	def +
4	31	vanNH	17	70	3	seaRM	seaRM	9	G	9	FALSE	TRUE	seaRM	o_line	G	G
4	32	seaRM	10	71	1	vanNH	vanNH	72	G	10	FALSE	TRUE	vanNH	o_line	G	G
4	33	vanNH	4	72	1	seaRM	seaRM	48	G	4	FALSE	TRUE	seaRM	o_line	G	G
4	34	seaRM	6	73	1	vanNH	vanNH	5	G	6	FALSE	TRUE	vanNH	o_line	G	G
4	35	vanNH	10	74	1	seaRM	seaRM	20	TA	10	FALSE	FALSE	NA	o_line	TA	off -
4	35	vanNH	16	75	2	vanNH	seaRM	27	D	6	FALSE	FALSE	NA	d_line	D	def +
4	35	vanNH	21	76	3	seaRM	seaRM	3	TA	5	FALSE	FALSE	NA	o_line	TA	off -
4	35	vanNH	26	77	4	vanNH	seaRM	3	D	5	FALSE	FALSE	NA	d_line	D	def +
4	35	vanNH	32	78	5	seaRM	seaRM	5	TA	6	FALSE	FALSE	NA	o_line	TA	off -
4	35	vanNH	40	79	6	vanNH	seaRM	99	D	8	FALSE	FALSE	NA	d_line	D	def +
4	35	vanNH	42	80	7	seaRM	seaRM	99	LG	2	TRUE	TRUE	seaRM	o_line	G	G
4	36	seaRM	4	81	1	vanNH	vanNH	22	TA	4	FALSE	FALSE	NA	o_line	TA	off -
4	36	seaRM	24	82	2	seaRM	seaRM	9	G	20	FALSE	TRUE	seaRM	d_line	G	G
4	37	seaRM	5	83	1	vanNH	vanNH	18	TD	5	FALSE	FALSE	NA	o_line	TD	off -
4	37	seaRM	9	84	2	seaRM	seaRM	23	G	4	FALSE	TRUE	seaRM	d_line	G	G
4	38	seaRM	4	85	1	vanNH	vanNH	31	TA	4	FALSE	FALSE	NA	o_line	TA	off -
4	38	seaRM	5	86	2	seaRM	seaRM	4	eop	1	FALSE	FALSE	NA	d_line	eop	eop
