period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	bosWC	7	1	1	wdcCT	wdcCT	88	LG	7	TRUE	TRUE	wdcCT	o_line	G	G
1	2	wdcCT	7	2	1	bosWC	wdcCT	42	D	7	FALSE	FALSE	NA	o_line	D	def +
1	2	wdcCT	14	3	2	wdcCT	wdcCT	7	G	7	FALSE	TRUE	wdcCT	d_line	G	G
1	3	wdcCT	3	4	1	bosWC	bosWC	13	TA	3	TRUE	FALSE	NA	o_line	TA	off -
1	3	wdcCT	7	5	2	wdcCT	wdcCT	1	TA	4	TRUE	FALSE	NA	d_line	TA	off -
1	3	wdcCT	14	6	3	bosWC	wdcCT	31	D	7	FALSE	FALSE	NA	o_line	D	def +
1	3	wdcCT	26	7	4	wdcCT	wdcCT	17	G	12	FALSE	TRUE	wdcCT	d_line	G	G
1	4	wdcCT	9	8	1	bosWC	bosWC	1	TA	9	FALSE	FALSE	NA	o_line	TA	off -
1	4	wdcCT	11	9	2	wdcCT	wdcCT	32	VST	2	FALSE	FALSE	NA	d_line	VST	off -
1	4	wdcCT	17	10	3	bosWC	bosWC	77	G	6	FALSE	TRUE	bosWC	o_line	G	G
1	5	bosWC	18	11	1	wdcCT	wdcCT	2	G	18	FALSE	TRUE	wdcCT	o_line	G	G
1	6	wdcCT	10	12	1	bosWC	bosWC	1	TD	10	FALSE	FALSE	NA	o_line	TD	off -
1	6	wdcCT	18	13	2	wdcCT	wdcCT	4	G	8	FALSE	TRUE	wdcCT	d_line	G	G
1	7	wdcCT	13	14	1	bosWC	bosWC	17	G	13	TRUE	TRUE	bosWC	o_line	G	G
1	8	bosWC	8	15	1	wdcCT	wdcCT	8	TA	8	FALSE	FALSE	NA	o_line	TA	off -
1	8	bosWC	14	16	2	bosWC	bosWC	11	TA	6	FALSE	FALSE	NA	d_line	TA	off -
1	8	bosWC	20	17	3	wdcCT	wdcCT	90	TA	6	FALSE	FALSE	NA	o_line	TA	off -
