period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
1	1	nykRM	18	1	1	phlSP	phlSP	27	G	18	FALSE	TRUE	phlSP	o_line	G	G
1	2	phlSP	6	2	1	nykRM	nykRM	41	LG	6	TRUE	TRUE	nykRM	o_line	G	G
1	3	nykRM	20	3	1	phlSP	phlSP	7	TA	20	FALSE	FALSE	NA	o_line	TA	off -
1	3	nykRM	24	4	2	nykRM	nykRM	82	TA	4	FALSE	FALSE	NA	d_line	TA	off -
1	3	nykRM	28	5	3	phlSP	phlSP	23	TA	4	FALSE	FALSE	NA	o_line	TA	off -
1	3	nykRM	35	6	4	nykRM	nykRM	21	G	7	FALSE	TRUE	nykRM	d_line	G	G
1	4	nykRM	5	7	1	phlSP	phlSP	4	G	5	FALSE	TRUE	phlSP	o_line	G	G
1	5	phlSP	3	8	1	nykRM	nykRM	41	TD	3	FALSE	FALSE	NA	o_line	TD	off -
1	5	phlSP	10	9	2	phlSP	nykRM	41	D	7	FALSE	FALSE	NA	d_line	D	def +
1	5	phlSP	13	10	3	nykRM	nykRM	41	TA	3	FALSE	FALSE	NA	o_line	TA	off -
1	5	phlSP	17	11	4	phlSP	nykRM	6	D	4	FALSE	FALSE	NA	d_line	D	def +
1	5	phlSP	31	12	5	nykRM	phlSP	2	D	14	FALSE	FALSE	NA	o_line	D	def +
1	5	phlSP	48	13	6	phlSP	phlSP	27	G	17	FALSE	TRUE	phlSP	d_line	G	G
1	6	phlSP	8	14	1	nykRM	nykRM	1	G	8	FALSE	TRUE	nykRM	o_line	G	G
1	7	nykRM	7	15	1	phlSP	phlSP	42	G	7	TRUE	TRUE	phlSP	o_line	G	G
1	8	phlSP	11	16	1	nykRM	phlSP	11	D	11	FALSE	FALSE	NA	o_line	D	def +
1	8	phlSP	15	17	2	phlSP	phlSP	10	eop	4	FALSE	FALSE	NA	d_line	eop	eop
2	9	phlSP	9	18	1	nykRM	nykRM	41	G	9	FALSE	TRUE	nykRM	o_line	G	G
2	10	nykRM	8	19	1	phlSP	nykRM	82	D	8	FALSE	FALSE	NA	o_line	D	def +
2	10	nykRM	14	20	2	nykRM	nykRM	5	G	6	FALSE	TRUE	nykRM	d_line	G	G
2	11	nykRM	8	21	1	phlSP	phlSP	3	TA	8	FALSE	FALSE	NA	o_line	TA	off -
2	11	nykRM	9	22	2	nykRM	nykRM	24	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2	11	nykRM	13	23	3	phlSP	phlSP	38	G	4	FALSE	TRUE	phlSP	o_line	G	G
2	12	phlSP	10	24	1	nykRM	nykRM	1	G	10	FALSE	TRUE	nykRM	o_line	G	G
