point	event	pull_pnum	pull_code	recv_pnum	recv_code
20	18			89	PU
20	19			22	TD
20	20	23	PU		
20	21	57			
20	22	23	L		
20	23	88			
20	24	13			
20	25	88			
20	26	13			
20	27	23			
20	28	13	G		
21	1	16	P		
21	2			5	PU
21	3			89	
21	4			5	
21	5			89	
21	6	16	PU		
21	7			89	PU
21	8			6	
21	9			10	
21	10	5	D		
21	11	5	PU		
21	12			5	PU
21	13			19	
21	14			10	
21	15			5	
21	16			98	L
21	17			6	
21	18			5	
21	19			19	G
22	1	8	P		
22	2			40	PU
22	3	45	PU		
22	4	8			
22	5	31	G		
23	1	8	P		
23	2			88	PU
23	3			23	
23	4			88	
23	5			23	
23	6			88	
23	7			23	
23	8			40	
23	9			21	LG
24	1	12	P		
24	2			5	PU
24	3			98	
24	4			5	VTT
24	5	57	PU		
24	6			89	PU
24	7			98	
24	8			19	
24	9			10	
24	10			98	
24	11			89	
24	12			98	TD
24	13	57	PU		
24	14	5			
24	15	83	TD		
24	16			89	PU
24	17			5	
24	18	5	PU		
24	19	12	TD		
24	20			89	PU
24	21			19	G
25	1	8	P		
25	2			17	PU
25	3			16	
25	4			23	L
25	5			88	
25	6			17	
25	7			10	
25	8			17	
25	9			23	G
26	1	22	P		
26	2			5	PU
26	3			98	
26	4			10	
26	5			98	
26	6			10	
26	7			98	
26	8			10	G
27	1	8	P		
27	2			16	PU
27	3			18	TD
27	4	?	TO		
27	5	5	PU		
27	6	89			
27	7	5			
27	8	89			
27	9	5			
27	10	72			
28	1	12	P		
28	2			5	PU
28	3			89	
28	4			5	
28	5			72	
28	6			22	
28	7			21	
28	8	16	PU		
28	9	12			
28	10			89	PU
28	11			21	
28	12			22	
28	13			72	
28	14			21	
28	15			72	
28	16			19	
28	17			89	
28	18			5	
28	19			98	G
29	1	8	P		
29	2			13	PU
29	3			8	
29	4			88	
29	5			8	
29	6			13	
29	7			8	
29	8			13	
29	9			40	
29	10			13	
29	11			23	
29	12			21	
29	13			24	LG
30	1	16	P		
30	2			5	PU
30	3			19	
30	4			5	
30	5			10	
30	6			72	
30	7			19	
30	8			72	LG
31	1	8	P		
31	2			13	PU
31	3			88	
31	4			13	
31	5			57	
31	6			23	
31	7			11	
31	8			23	
31	9			57	TD
31	10	8	PU		
31	11			13	PU
31	12			23	
31	13			88	
31	14			13	
31	15			23	
31	16			13	
31	17			11	
31	18			57	
31	19			88	
31	20			13	
31	21			11	
31	22			13	VST
31	23	45	PU		
31	24			57	PU
31	25	39	D		
31	26	89	PU		
31	27			23	D
31	28			23	PU
31	29			13	
31	30			57	
31	31	13	D		
31	32	89	PU		
31	33	?	TO		
31	34	21	PU		
31	35	89			
31	36	21			
31	37	89			
31	38	10			
31	39	21			
31	40			10	D
31	41			25	PU
31	42			12	
31	43			85	TD
31	44	89	PU		
31	45	5			
31	46	98			
31	47	8	G		
32	1	8	P		
32	2			13	PU
32	3	13	PU		
32	4	22	G		
33	1	8	P		
33	2			57	PU
33	3			13	
33	4			57	
33	5			13	
33	6			23	
33	7			11	
33	8			88	LG
34	1	12	P		
34	2			5	PU
34	3			89	
34	4			5	
34	5			19	
34	6			21	
34	7			22	
34	8			98	
34	9			5	
34	10			98	
34	11	25	PU		
34	12	16			
34	13	12			
34	14	16			
34	15	18	LG		
35	1	12	P		
35	2			19	PU
35	3			5	
35	4			10	
35	5			98	
35	6			5	
35	7			10	
35	8			21	
35	9			19	
35	10			5	
35	11			98	G
36	1	8	P		
36	2			40	PU
36	3			88	
36	4			13	
36	5			21	
36	6			13	
36	7			8	
36	8	45	PU		
36	9	4			
36	10	8			
